content_id,observation_time,user,user_location,social_media,publish_date,geo_location,comment_raw_text,emoji,reference_post_url,like_count,reply_count,repost_count,quote_count,bookmark_count,content_type
yt_comm_UgwUu64YM8jPak_YirB4AaABAg,2025-05-25T13:00:13.347685+00:00,@STEASE,,YouTube,2025-05-25T12:57:48+00:00,,*Waiting for Red Bulls (Horners) sus response*,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgxR5gMW_HNvHn_WDdx4AaABAg,2025-05-25T13:03:31.681958+00:00,@zily7866,,YouTube,2025-05-25T13:02:39+00:00,,"I love that on supposedly the drivers track Max got beat by half the grid and both the Vcarb drivers outperformed Yuki. Shame to miss out on seeing the Merc's compete, Verstappen may have lost out on a couple more spots perhaps. Im also very glad Lewis was considerably slower than Charles. Charles proving again that he shouldnt have to deal with a mouthy pensioner sticking his nose into the team.",nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugzs5fpQH8f8kKXaJDl4AaABAg,2025-05-25T13:25:57.398038+00:00,@perryewilsonjr,,YouTube,2025-05-25T13:25:42+00:00,,He was moving!!! This video is so amazing,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgxlyFWFgp6ChzEF0IJ4AaABAg,2025-05-25T13:25:57.398038+00:00,@VictorCMDo,,YouTube,2025-05-25T13:15:29+00:00,,impressive....wow,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgwKemNaM1lOyNsY_IN4AaABAg,2025-05-25T13:25:57.398038+00:00,@alexreed8798,,YouTube,2025-05-25T13:14:46+00:00,,Huge L to everyone who was counting Lando out already,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgzmlyN4rqCaGcUjB754AaABAg,2025-05-25T13:25:57.398038+00:00,@SuperDododidi,,YouTube,2025-05-25T13:07:49+00:00,,Name your videos differently! I’m not up to date and wanted to watch the highlights first but thanks to you I don’t need to because I know everything important from the name of the video🤷🏻‍♂️ why do you need to add the name of the driver and a picture of their car?! Just name it pole lap Monaco and everybody that wants to see it can do that and easily find it but everybody else won’t be spoilered!,🤷🏻‍♂️,https://www.youtube.com/watch?v=_5Lr6fDIZG8,1,0,0,0,0,commento
yt_comm_UgzYNEk_rgjKAmbDLW94AaABAg,2025-05-25T13:25:57.398038+00:00,@macmartin86,,YouTube,2025-05-25T13:25:10+00:00,,"Can you please stop screaming the report? it feels like the shouting keeps getting worse, I can't even hear the cars anymore.",nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgxGhgc-SjrnnR2QVXR4AaABAg,2025-05-25T13:25:57.398038+00:00,@_marcoopuccii,,YouTube,2025-05-25T13:22:31+00:00,,McLaren again man...,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgwXPFC6Aet4dC1WPfp4AaABAg,2025-05-25T13:25:57.398038+00:00,@jayfernando506,,YouTube,2025-05-25T13:08:59+00:00,,Worst grand prix on calendar. Cant overtake. Its old fashioned and boring.,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugzyq-3j0ZdWfzjJCLZ4AaABAg,2025-05-25T13:25:57.398038+00:00,@perryewilsonjr,,YouTube,2025-05-25T13:25:07+00:00,,Amazing visual!!!,nan,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_Ugw10COLbxZ4fnqtCuR4AaABAg,2025-05-25T13:25:57.398038+00:00,@ErmesRosacruz,,YouTube,2025-05-25T13:19:18+00:00,,Imagine Charles driving this McLaren...,nan,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_UgxrecT4_yfAnw6-noR4AaABAg,2025-05-25T13:32:41.610375+00:00,@NuclearHeadshot,,YouTube,2025-05-25T13:22:41+00:00,,Charlie made the Wurz decision this weekend (unless he was literally unable to make pit entry),nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_Ugyg-YnKH4609W00weJ4AaABAg,2025-05-25T13:32:41.610375+00:00,@angelatanurdzic7508,,YouTube,2025-05-25T13:14:23+00:00,,Nikola 🇧🇬,🇧🇬,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgxIQ5RYjCE3VGYEttJ4AaABAg,2025-05-25T13:32:41.610375+00:00,@benwalter4842,,YouTube,2025-05-25T13:12:59+00:00,,So glad that they have the halo and the catch fence. Someone could have easily died if that wheel hit them in the head.,nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgyMGaBikaEH7TArjMx4AaABAg,2025-05-25T13:42:26.571452+00:00,@HannahCortez-i4q,,YouTube,2025-05-25T13:36:49+00:00,,"Untouchable, Tsolov was pleased to see Bilinski at the top of the podium.",nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_Ugxx_ZMQUai9kzpN3BF4AaABAg,2025-05-25T13:55:25.361356+00:00,@peter-kun4506,,YouTube,2025-05-25T13:52:08+00:00,,ferrari being ferrari.,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgxrPIlqWt1NvM_WAo94AaABAg,2025-05-25T13:55:25.361356+00:00,@traciemullins4510,,YouTube,2025-05-25T13:50:50+00:00,,Go Hamilton 🎉🎉🎉,🎉,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugy3iD1HlbXq-Pgx_qN4AaABAg,2025-05-25T14:01:58.069753+00:00,@Mrhufnagl,,YouTube,2025-05-25T13:55:47+00:00,,crofty could you please shut up?! thank you,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgzPPi5r2nD5VXJR7pt4AaABAg,2025-05-25T14:05:17.555159+00:00,@nevenkosoric3605,,YouTube,2025-05-25T14:03:22+00:00,,Awesome race.,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugw3mRQZG1EJHPls0Mt4AaABAg,2025-05-25T14:08:32.550283+00:00,@silentowlscribe,,YouTube,2025-05-25T14:06:34+00:00,,"Watching the live race...The Arabic F1 series is disgusting. No pure racing. No natural racing. Team orders that have neutered the series to the very few. Reacting to the live race, it is maddening 😠😮‍💨","😮‍💨,😠",https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgyeE31Ap8ddleiPzih4AaABAg,2025-05-25T14:11:49.802676+00:00,@TomNook.,,YouTube,2025-05-25T14:09:11+00:00,,29 cars in Monaco is wild,nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgxDCFLhpjVU-jWRoRJ4AaABAg,2025-05-25T14:11:49.802676+00:00,@mbernales8271,,YouTube,2025-05-25T14:06:27+00:00,,"I feel so bad for rafa, I hope Barcelona will be better.",nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgwBJ6Xy70FsraGYwvZ4AaABAg,2025-05-25T14:15:05.448283+00:00,@akimodeli,,YouTube,2025-05-25T14:14:19+00:00,,2:28 my guy trying his best to be seen by the camera,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugx79Nxzqpii-lJbDX94AaABAg,2025-05-25T14:15:05.448283+00:00,@josps4162,,YouTube,2025-05-25T14:13:25+00:00,,Duo Mercs got replaced by duo VCARBs yo A great qualifying performance for them,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgxfpARmX3veEVf57K14AaABAg,2025-05-25T14:18:26.531158+00:00,@layonvictor7863,,YouTube,2025-05-25T14:15:57+00:00,,"Essa McLaren é absurda de rápida, trabalho excelente dos construtores 👏🏼👏🏼",👏🏼,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_Ugz-YcpSt8dmhYCckNt4AaABAg,2025-05-25T14:21:41.890912+00:00,@ruiptaurus33,,YouTube,2025-05-25T14:20:41+00:00,,hate this track,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgxOqXP0kgS521vUU-R4AaABAg,2025-05-25T14:21:41.890912+00:00,@CVinsights,,YouTube,2025-05-25T14:20:30+00:00,,Let’s wait until Norris gives away his P1 in first corner,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgwcTn0ZY99pbM0YZpl4AaABAg,2025-05-25T14:24:55.722226+00:00,@purwantiallan5089,,YouTube,2025-05-25T14:23:17+00:00,,"Saturday: Norris on pole. Sunday: Norris P1, McLaren 1-2?",nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgzNRR14F3fXaUBc3x14AaABAg,2025-05-25T14:31:24.655835+00:00,@suninmoon4601,,YouTube,2025-05-25T14:31:05+00:00,,Great Q3 - one of the best I've ever seen 👏,👏,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgztaMX1RQYEfQZZD5x4AaABAg,2025-05-25T14:31:24.655835+00:00,@kochj0713,,YouTube,2025-05-25T14:30:41+00:00,,Monaco = complete sleeper during race day interesting to watch qualifying and the shinanigans.,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugx4kFSxPesF4Ee1uLF4AaABAg,2025-05-25T14:34:40.220088+00:00,@strider_duck029,,YouTube,2025-05-25T14:30:25+00:00,,Reminds me of GT World Cup 2017 Car Pileup,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,1,0,0,0,0,commento
yt_comm_Ugy__ha_v3gxin7iofh4AaABAg,2025-05-25T14:34:40.220088+00:00,@joaopires1761,,YouTube,2025-05-25T14:30:18+00:00,,Alex Dunne spent more time with race direction this weekend than he did on track.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxntN7Tb1Ts3Zm35tV4AaABAg,2025-05-25T14:34:40.220088+00:00,@MarcoAnguloistheGOAT,,YouTube,2025-05-25T14:26:49+00:00,,“no heroics into sainte devote”,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugy9g9J30cSapEQvPEZ4AaABAg,2025-05-25T14:34:40.220088+00:00,@cristinadantas283,,YouTube,2025-05-25T14:26:32+00:00,,0:11 Acidente Na Saint Devote! Referência Na GP2 Series 2013! Eu Entendi A Referência,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,1,0,0,0,0,commento
yt_comm_UgxLAmSS22EIyzFixBR4AaABAg,2025-05-25T14:34:40.220088+00:00,@simonstone1100,,YouTube,2025-05-25T14:20:33+00:00,,He dunne a schumacher,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgyW2v1MGXhUM-ug2V94AaABAg,2025-05-25T14:34:40.220088+00:00,@TomNook.,,YouTube,2025-05-25T14:18:44+00:00,,0:12 Reminds me of the Matrix Reloaded motorway scene,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxgqGCjfHdfkkPCjZ54AaABAg,2025-05-25T14:34:40.220088+00:00,@marioalessandropisani4218,,YouTube,2025-05-25T14:16:42+00:00,,Tutto regolare fino a questo momento!,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugypxp2xEegGnYzC_094AaABAg,2025-05-25T14:34:40.220088+00:00,@MiguelCosta-ig8sf,,YouTube,2025-05-25T14:09:59+00:00,,"replace the driver from maclaren its unaccetable, in fact watching better maybe martins could had open wide to pass still its unaccetable",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzPu835_Ilq-DsrrCF4AaABAg,2025-05-25T14:34:40.220088+00:00,@randomrexy2135,,YouTube,2025-05-25T14:07:47+00:00,,Dunne saw the f1 rule book and thaught (lets do some homework on the field today),nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxmHyerKmCsFwtVnQl4AaABAg,2025-05-25T14:34:40.220088+00:00,@inS41NT,,YouTube,2025-05-25T14:06:43+00:00,,100% Dunnes Fault,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgyHrnfcWJsVKF9DZnp4AaABAg,2025-05-25T14:34:40.220088+00:00,@garbage2882,,YouTube,2025-05-25T14:06:40+00:00,,Dunne showing why he's the GOAT of driving like an idiot,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxJ5FAs2QFHZk5NcjJ4AaABAg,2025-05-25T14:34:40.220088+00:00,@notanoption1793,,YouTube,2025-05-25T14:06:12+00:00,,"When is Formula 1 giving up on Monaco 😭 We just saw live that it simply doesn't work with the F1 Williams cars holding everyone up. Even with your mandated 2-stop rule, the racing isn't coming. Many fans criticize the Monaco GP for this exact issue. we don't like this combination of Monaco and wider, faster cars. it's not a race, it's a spectacle drive-by.",😭,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwNyYyw-Naj0vD6abt4AaABAg,2025-05-25T14:34:40.220088+00:00,@juanpineda2338,,YouTube,2025-05-25T14:05:03+00:00,,"Dunne hit Villagomez in the last corner trying to squeeze in where he was never going to fit, and he put his nose in that first corner where he had already lost. He wasn´t given much space, but willingly goes in for the wreck as well.",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwErdK_hrr5oOpS-Jl4AaABAg,2025-05-25T14:34:40.220088+00:00,@shaunportelli6201,,YouTube,2025-05-25T14:04:24+00:00,,I'm here because I saw a photo of the Turn 1 incident and thought it was fake so I came to check it was real wth,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgyLZ-GTe7hwqTYTFWp4AaABAg,2025-05-25T14:34:40.220088+00:00,@darinpetty3741,,YouTube,2025-05-25T13:59:35+00:00,,Ring a round the rosey,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwDeYKdnBqtrQA2I2J4AaABAg,2025-05-25T14:34:40.220088+00:00,@anishv4731,,YouTube,2025-05-25T13:59:14+00:00,,greedy durksen😂😂😂,😂,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwSY6Fonw73_g1m21p4AaABAg,2025-05-25T14:34:40.220088+00:00,@bobdole4432,,YouTube,2025-05-25T13:56:31+00:00,,JAK CRAWFORD 🇺🇸,🇺🇸,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgynNRurxG97QAgyecJ4AaABAg,2025-05-25T14:34:40.220088+00:00,@michael_0073,,YouTube,2025-05-25T13:55:08+00:00,,5:09 crawford seeing that SC = Safety Car sigh = TIME for freebies pit stop xd Dunne pulling the Torpedo mode from Dani xd,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwaXci200eaib_tFfZ4AaABAg,2025-05-25T14:34:40.220088+00:00,@DannyRicBobby,,YouTube,2025-05-25T13:52:53+00:00,,Dunne deserves a race ban. Absolutely horrendous and unacceptable.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxPiZKXvo2z8K49fPB4AaABAg,2025-05-25T14:34:40.220088+00:00,@LetsSmosh,,YouTube,2025-05-25T13:51:35+00:00,,I never knew Monaco had become a parking lot for just a few seconds from the front two which makes all the sense in the world. Better teams. More money. Not much town,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzTYocErv8mGyoKmlR4AaABAg,2025-05-25T14:34:40.220088+00:00,@slaves329.,,YouTube,2025-05-25T14:34:00+00:00,,Easy to tell what landos favourite track is!,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgwJGaPjbt9gE_eOott4AaABAg,2025-05-25T14:34:40.220088+00:00,@bradleybrannings3127,,YouTube,2025-05-25T14:32:23+00:00,,Didn't know F125 had photorealistic graphics,nan,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_UgwqiRjxaqROibS0fvJ4AaABAg,2025-05-25T14:47:51.426026+00:00,@gabrielreynolds7219,,YouTube,2025-05-25T14:45:46+00:00,,Go Lando I knew he was a team player,nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,1,0,0,0,0,commento
yt_comm_Ugw6_AnSbNA3v7sMOGB4AaABAg,2025-05-25T14:51:07.074645+00:00,@Veliotha,,YouTube,2025-05-25T14:48:02+00:00,,Lando has been working..,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgwkJMLjvcTHeXogqn94AaABAg,2025-05-25T14:51:07.074645+00:00,@a.l.1969,,YouTube,2025-05-25T14:24:48+00:00,,"Spero che in Race Anatomy oggi, la Carlona la diano a Vanzini e Genè. I due pit stop obbligatori li hanno mandati in confusione totale!: perfino mia moglie se ne è accorta.",nan,https://www.youtube.com/watch?v=stng_1gxnGI,0,0,0,0,0,commento
yt_comm_UgyKKs4zM_5p6wT55yh4AaABAg,2025-05-25T14:54:37.106012+00:00,@johnkochen7264,,YouTube,2025-05-25T14:49:25+00:00,,That has to rank among the most boneheaded moves ever. Let Damon Hill complain about that instead of hating on Verstappen.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzxuNf6CVmW_RCOUuR4AaABAg,2025-05-25T14:54:37.106012+00:00,@philipstiller6386,,YouTube,2025-05-25T14:49:15+00:00,,"The notion that martins was ""entitled"" to the corner is ridiculous. He turned straight into a car he knew he wasnt cleared. Dunne is the one who is ""entitled"" to not be driven straight into. This ""give up or we all crash"" mentality that has become codified in recent years is so horrible and anti racing. Nobody has any ability to race anymore, and you see its disasterous effects from the top down.",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxX6z7oGxax-liLvQF4AaABAg,2025-05-25T14:54:37.106012+00:00,@fedricmichaelrivera3430,,YouTube,2025-05-25T14:48:22+00:00,,F2 is more entertaining than the boring F1 race.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzwtpteJRnUpJfJ3Oh4AaABAg,2025-05-25T14:54:37.106012+00:00,@mamba101,,YouTube,2025-05-25T14:46:51+00:00,,"It may have been Martins corner but that won’t be any consolation, he should have went wider for his own sake.",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxMN-KEZzRpzLlVEUZ4AaABAg,2025-05-25T14:54:37.106012+00:00,@im_travis-12c,,YouTube,2025-05-25T14:45:35+00:00,,Durksen's having a terrible weekend in Monaco.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,1,0,0,0,0,commento
yt_comm_Ugxt_kZydCBaXKZCkex4AaABAg,2025-05-25T14:54:37.106012+00:00,@SekarTania-l2j,,YouTube,2025-05-25T14:44:11+00:00,,Dunne demonstrates why he is the greatest of all time at driving foolishly.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgyKozFZI_UPOnFvYg94AaABAg,2025-05-25T14:54:37.106012+00:00,@macavree9464,,YouTube,2025-05-25T14:43:58+00:00,,Is Sebastian Montoya related to Pablo Montoya?,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzHHKx3Z1QY4srFibF4AaABAg,2025-05-25T14:54:37.106012+00:00,@LJKmikuZ33_WMMTF1GT,,YouTube,2025-05-25T14:51:33+00:00,,"1:03 Reporter: Kimi Antonelli, what happened? Kimi: I crashed.",nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_UgyDDOAVFjnBwB_Zbhh4AaABAg,2025-05-25T14:54:37.106012+00:00,@damian11dg,,YouTube,2025-05-25T14:51:47+00:00,,Well done Bilinski 🏁❤️,"🏁,❤️",https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_Ugxmk58neIOCYI6Nidl4AaABAg,2025-05-25T14:54:37.106012+00:00,@Whatsamattau2,,YouTube,2025-05-25T14:29:26+00:00,,Boring…,nan,https://www.youtube.com/watch?v=6HieVkEOiCA,0,0,0,0,0,commento
yt_comm_Ugxi9reUKrxbkgB35nh4AaABAg,2025-05-25T14:54:37.106012+00:00,@bapisaha205,,YouTube,2025-05-25T13:52:38+00:00,,❤🇮🇳 great👏👍🎉,"👏,🎉,🇮🇳,❤,👍",https://www.youtube.com/watch?v=6HieVkEOiCA,0,0,0,0,0,commento
yt_comm_Ugyz7_7elK0vvE9jCJB4AaABAg,2025-05-25T14:54:37.106012+00:00,@BCSshortsOfficial,,YouTube,2025-05-25T13:02:22+00:00,,❤🇮🇳,"🇮🇳,❤",https://www.youtube.com/watch?v=6HieVkEOiCA,0,0,0,0,0,commento
yt_comm_Ugw03jtmzeQGJDIIhGp4AaABAg,2025-05-25T14:58:02.610242+00:00,@riteshpathak6588,,YouTube,2025-05-25T14:57:11+00:00,,lol monsco worst race track ever.... car so big to overtake now,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugxn3xCXADmymEHmX214AaABAg,2025-05-25T14:58:02.610242+00:00,@sank241085,,YouTube,2025-05-25T14:56:49+00:00,,More fun in this 15 minutes of race than 78 laps of f1. Move monaco out of f1,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzO0NYIGOiEaVT7PHZ4AaABAg,2025-05-25T14:58:02.610242+00:00,@FrcNeru,,YouTube,2025-05-25T14:56:34+00:00,,what a joke of a race and circuit,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugxa-oLIksUwBWpF2H94AaABAg,2025-05-25T14:58:02.610242+00:00,@Hotstepper2569,,YouTube,2025-05-25T14:56:16+00:00,,The most boring race of all time.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugy8HmgpMLzJCcewqkx4AaABAg,2025-05-25T14:58:02.610242+00:00,@dod_the_angel,,YouTube,2025-05-25T14:55:17+00:00,,Fornaroli almost smashed into the medical car on pit exit 💀,💀,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzLs1JR7JfFCfvJDNN4AaABAg,2025-05-25T14:58:02.610242+00:00,@clarageense4105,,YouTube,2025-05-25T14:54:51+00:00,,Donnez une vrai voiture à Hadjar,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,1,0,0,0,0,commento
yt_comm_Ugx91D8IjzVw09vDaC94AaABAg,2025-05-25T14:58:02.610242+00:00,@LillianCarey-lc,,YouTube,2025-05-25T14:55:48+00:00,,Nikola won by more than 7 sec. 'even after all the yellows and the safety car. Just dominated this weekend . ..,nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,21,0,0,0,0,commento
yt_comm_UgwflVdRxeE4k7Rb4zB4AaABAg,2025-05-25T15:01:19.915043+00:00,@Miendos,,YouTube,2025-05-25T14:51:15+00:00,,Questo cirucito non ha alcun senso da 50 anni,nan,https://www.youtube.com/watch?v=ucdQHwl9gfM,1,0,0,0,0,commento
yt_comm_UgyBPykI7yMN3b4RYqh4AaABAg,2025-05-25T15:01:19.915043+00:00,@giul44ianodriver39,,YouTube,2025-05-25T14:49:58+00:00,,Volontà,nan,https://www.youtube.com/watch?v=ucdQHwl9gfM,0,0,0,0,0,commento
yt_comm_UgwPytX0EdWztmDNBH94AaABAg,2025-05-25T15:01:19.915043+00:00,@giuseppejunioraran,,YouTube,2025-05-25T14:48:50+00:00,,"Che gara Leclerc, anche il 2° posto va benissimo così",nan,https://www.youtube.com/watch?v=ucdQHwl9gfM,5,0,0,0,0,commento
yt_comm_UgwFaE_e7c-e2pM6-GR4AaABAg,2025-05-25T15:01:19.915043+00:00,@christiancorreia2277,,YouTube,2025-05-25T15:00:03+00:00,,"CÂmara, not Camára. Isn't that difficult .",nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgzTCpEsx0Zc09xptRd4AaABAg,2025-05-25T15:01:19.915043+00:00,@pooky2626,,YouTube,2025-05-25T14:59:19+00:00,,watch in 1.5 speed...much better,nan,https://www.youtube.com/watch?v=4nJ-2BdWN8w,0,0,0,0,0,commento
yt_comm_UgwimeRlmdnhZpJJjft4AaABAg,2025-05-25T15:01:19.915043+00:00,@tettoproject,,YouTube,2025-05-25T14:58:21+00:00,,Monaco is the most stupid Grand Prix thats not F1 circuit its just idiotical,nan,https://www.youtube.com/watch?v=XoOIk9qlJ4I,0,0,0,0,0,commento
yt_comm_UgxXVi2YaGs356tqDI94AaABAg,2025-05-25T15:04:37.523850+00:00,@JibJab-d8q,,YouTube,2025-05-25T15:02:22+00:00,,"finally, an exciting monaco race",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugy0g3E33kxanxqUXRZ4AaABAg,2025-05-25T15:04:37.523850+00:00,@sigurdntjostheim,,YouTube,2025-05-25T15:00:56+00:00,,Martins never gets a break😞😞,😞,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzVfQr_QuvzugYLMrF4AaABAg,2025-05-25T15:04:37.523850+00:00,@kochj0713,,YouTube,2025-05-25T15:02:33+00:00,,The racers seemed to enjoy Monaco much more than the fans at least when they’re on the podium,nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,1,0,0,0,0,commento
yt_comm_UgxEvUJPDyNhXMii3294AaABAg,2025-05-25T15:04:37.523850+00:00,@adam.s007,,YouTube,2025-05-25T15:02:18+00:00,,How accurate are the ghost's racing line from this? Is it edited in by the editor or is it from real data using GPS etc?,nan,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_UgzLqDBIFG_g0CKIwfR4AaABAg,2025-05-25T15:07:57.144284+00:00,@giumix22,,YouTube,2025-05-25T15:07:21+00:00,,Fategli le corse di bici in sta pista😂😴,"😂,😴",https://www.youtube.com/watch?v=ucdQHwl9gfM,0,0,0,0,0,commento
yt_comm_UgxhH669AAC_gdprGzR4AaABAg,2025-05-25T15:07:57.144284+00:00,@nettocelins,,YouTube,2025-05-25T15:06:56+00:00,,Have two stop?,,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgyH-89QJdgqr4c55YF4AaABAg,2025-05-25T15:07:57.144284+00:00,@Masterbaiter1000,,YouTube,2025-05-25T15:05:49+00:00,,He threw the race,,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugw9-8FoRHugoit0gVF4AaABAg,2025-05-25T15:07:57.144284+00:00,@chimchim2_,,YouTube,2025-05-25T15:04:59+00:00,,Half the field are gone 😂,😂,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
