content_id,observation_time,user,user_location,social_media,publish_date,geo_location,comment_raw_text,emoji,reference_post_url,like_count,reply_count,repost_count,quote_count,bookmark_count,content_type
yt_comm_UgyLUBXrLVnpLEk8k9V4AaABAg,2025-05-25T15:47:54.260005+00:00,@chand4666,,YouTube,2025-05-25T15:44:34+00:00,,"""and thats millions and milions of damages""",nan,https://www.youtube.com/watch?v=LltDvEbLwTY,0,0,0,0,0,commento
yt_comm_UgxqV3BT0G7XQf3foFh4AaABAg,2025-05-25T15:47:54.260005+00:00,@haroldramosardila-mz6xu,,YouTube,2025-05-25T15:44:57+00:00,,Montoya Jr. What a lucky 😂🇨🇴,"🇨🇴,😂",https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgwoN7Mv8kwymvi6JTl4AaABAg,2025-05-25T15:47:54.260005+00:00,@D_LEGEND,,YouTube,2025-05-25T15:46:53+00:00,,"Leclerc seems like a better driver from this, with how he approaches turns, and how he is a bit more stable in his path....but McLaren just has a superior f1",nan,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_UgzwQ_CxXAJi8gAaSAZ4AaABAg,2025-05-25T15:47:54.260005+00:00,@ahmettek315,,YouTube,2025-05-25T15:41:28+00:00,,Welcome to the snore festival of Monaco. It is weird that they keep this track in calendar. Race ends after qualification.,nan,https://www.youtube.com/watch?v=vfL91o3QDbw,1,0,0,0,0,commento
yt_comm_UgzKmIDDg74Pe7Ro9894AaABAg,2025-05-25T15:51:23.755993+00:00,@florianlambiks1892,,YouTube,2025-05-25T15:48:27+00:00,,xD,nan,https://www.youtube.com/watch?v=LltDvEbLwTY,0,0,0,0,0,commento
yt_comm_Ugwe4mho1EEcd79qEZJ4AaABAg,2025-05-25T15:51:23.755993+00:00,@HowardBuckley-ik1yy,,YouTube,2025-05-25T15:48:42+00:00,,"VERY WELL DRIVEN, LANDO. EVEN ON AN F1 GAME,I DONT THINK IVE EVER SEEN SUCH A QUICK(AND SUPER LY DRIVEN)LAP OF THE MONACO CURCUIT!!That was seriously amazing!!!",nan,https://www.youtube.com/watch?v=_5Lr6fDIZG8,0,0,0,0,0,commento
yt_comm_UgxMno-KzXSHEIFjGGd4AaABAg,2025-05-25T15:51:23.755993+00:00,@enriquediaz1839,,YouTube,2025-05-25T15:49:54+00:00,,Todo sabemos que pasaría si estuviera 🇲🇽,🇲🇽,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugzxkb0cqkBhwZowkLp4AaABAg,2025-05-25T15:51:23.755993+00:00,@nedcjp,,YouTube,2025-05-25T15:48:11+00:00,,"Circuit ridicule et minable pour les pètes-cul de Monaco. Ce circuit possède des putes lane. Vu à la télévision lors des qualifications, des pétasses, sortes de putes ridicules entrain de poser avec une flûte de champagne (boisson merdique) à la main. Il ne manquait plus que les Kardashian. La connerie n'a pas de limites.",nan,https://www.youtube.com/watch?v=HEqMg7IAzM0,0,0,0,0,0,commento
yt_comm_Ugx4oncijwkfc0eXHM94AaABAg,2025-05-25T15:54:47.393310+00:00,@raioquieldelavin99,,YouTube,2025-05-25T15:51:56+00:00,,0:12 Absolute Mayhem I feel bad for Alex Dunne 🇨🇮 🥲,"🇨🇮,🥲",https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugx5ND6pTHylzjuP7l54AaABAg,2025-05-25T15:54:47.393310+00:00,@kharnthebetrayer1575,,YouTube,2025-05-25T15:50:12+00:00,,Son of Juan Pablo Montoya ?,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxlQFjJz0lAhLz_rWd4AaABAg,2025-05-25T15:54:47.393310+00:00,@qaza1988,,YouTube,2025-05-25T15:49:59+00:00,,F2 drivers are bad drivers.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgzUQPFROUwD31Qc4Fh4AaABAg,2025-05-25T15:54:47.393310+00:00,@nedcjp,,YouTube,2025-05-25T15:49:12+00:00,,"Circuit ridicule et minable pour les pètes-cul de Monaco. Ce circuit possède des putes lane. Vu à la télévision lors des qualifications, des pétasses, sortes de putes ridicules entrain de poser avec une flûte de champagne (boisson merdique) à la main. Il ne manquait plus que les Kardashian. La connerie n'a pas de limites.",nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxLUfJCq_2997I8CLd4AaABAg,2025-05-25T15:54:47.393310+00:00,@MarteloPRL,,YouTube,2025-05-25T15:48:10+00:00,,Absolutely no way Dunne makes to F1 with that kind of decision making. He is so fast but so reckless. A shame really.,nan,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_UgxoW7ZzFlEzBKPo3K14AaABAg,2025-05-25T15:54:47.393310+00:00,@nippelpierre9821,,YouTube,2025-05-25T15:53:19+00:00,,"Il semble sur ces images que la Mc Laren dispose d'une motricité légèrement meilleure que la Ferrari. Sinon, on voit bien tout le talent de Charles Leclerc quand il court dans son jardin et celui de Lando quand il a la bonne voiture...😊",😊,https://www.youtube.com/watch?v=dUcbbUKWpxA,0,0,0,0,0,commento
yt_comm_UgwjVEK4X5WcfkLl98N4AaABAg,2025-05-25T15:54:47.393310+00:00,@olivdb23,,YouTube,2025-05-25T15:51:36+00:00,,is F2 destruction derby?,nan,https://www.youtube.com/watch?v=6HieVkEOiCA,0,0,0,0,0,commento
yt_comm_UgyTfIjSR1_mpQ_BVQF4AaABAg,2025-05-25T15:58:11.466151+00:00,@Bers3rk_tv,,YouTube,2025-05-25T15:55:47+00:00,,"That crane could not have been in a better position, also who let Stroll drive in a F2 race?",,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugx4XtT3_k-X0mIX-gJ4AaABAg,2025-05-25T15:58:11.466151+00:00,@StephanieDunn-h6m,,YouTube,2025-05-25T15:55:39+00:00,,Dunne shows why he is the greatest reckless driver of all time.,,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugy7WBckrpsiDEObbUB4AaABAg,2025-05-25T15:58:11.466151+00:00,@BLEON94,,YouTube,2025-05-25T15:55:18+00:00,,There is literally no Jak Crawford supporters here.I mean I see no comments of Jak Crawford winning it they are just talking about Dunne Martins Montoya,,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
yt_comm_Ugzb2ad2jiEd64YgBR14AaABAg,2025-05-25T15:58:11.466151+00:00,@บัวลอง-ฝ4ฅ,,YouTube,2025-05-25T15:55:05+00:00,,Wow,,https://www.youtube.com/watch?v=ahGzQDnzW0I,0,0,0,0,0,commento
